,Date,Symbol,Open,High,Low,Close,Volume,Close_Prediction
2665,07-09-2010,WIPRO,406.95,409.65,403.15,408.25,1581728,424.23032
2666,08-09-2010,WIPRO,407.8,415.65,403.5,410.55,1355859,427.0029
2667,09-09-2010,WIPRO,411.0,413.55,405.75,408.0,1039049,429.12128
2668,13-09-2010,WIPRO,410.0,412.0,400.6,403.2,1499094,428.5231
2669,14-09-2010,WIPRO,405.0,419.7,403.8,417.9,1577855,425.25824
2670,15-09-2010,WIPRO,419.0,429.55,418.6,428.05,1954121,431.33795
2671,16-09-2010,WIPRO,429.0,431.9,421.6,423.45,1537194,441.16565
2672,17-09-2010,WIPRO,425.0,430.75,418.1,420.25,931203,441.95563
2673,20-09-2010,WIPRO,422.0,426.0,417.7,420.35,972372,438.86472
2674,21-09-2010,WIPRO,422.0,437.4,422.0,435.3,2499589,437.91794
2675,22-09-2010,WIPRO,436.0,444.8,430.5,439.65,2517678,445.6846
2676,23-09-2010,WIPRO,439.5,445.0,433.0,443.15,1701184,452.61948
2677,24-09-2010,WIPRO,444.0,450.0,438.3,447.05,1465925,455.80063
2678,27-09-2010,WIPRO,448.3,452.0,442.95,444.6,1018255,458.92606
2679,28-09-2010,WIPRO,444.6,450.0,438.0,441.5,971361,458.87524
2680,29-09-2010,WIPRO,441.5,450.2,437.5,442.35,1115818,456.49496
2681,30-09-2010,WIPRO,445.0,454.4,438.15,449.45,1641695,455.96484
2682,01-10-2010,WIPRO,448.0,462.95,446.0,461.7,2010238,459.9237
2683,04-10-2010,WIPRO,464.0,472.0,461.05,464.3,1495178,468.53775
2684,05-10-2010,WIPRO,463.35,467.5,459.55,461.1,780545,473.75156
2685,06-10-2010,WIPRO,464.0,469.95,461.25,464.9,508408,472.89838
2686,07-10-2010,WIPRO,465.0,466.0,456.4,457.7,805728,473.8761
2687,08-10-2010,WIPRO,459.05,468.0,454.0,462.5,1002488,471.31146
2688,11-10-2010,WIPRO,460.6,468.65,459.6,463.65,486194,471.5516
2689,12-10-2010,WIPRO,466.0,472.0,460.1,463.45,1403407,473.66385
2690,13-10-2010,WIPRO,462.0,486.95,462.0,483.4,2631940,473.9216
2691,14-10-2010,WIPRO,488.0,500.0,483.35,490.45,2415464,484.3016
2692,15-10-2010,WIPRO,492.0,499.75,470.1,473.45,2034277,494.31396
2693,18-10-2010,WIPRO,473.1,475.0,461.25,467.85,2591954,487.61386
2694,19-10-2010,WIPRO,471.0,476.95,461.0,464.5,957381,479.3117
2695,20-10-2010,WIPRO,461.0,472.5,460.0,464.0,761998,475.79367
2696,21-10-2010,WIPRO,468.0,472.35,460.0,470.15,951384,474.4768
2697,22-10-2010,WIPRO,463.7,463.7,444.15,448.9,3863860,477.5353
2698,25-10-2010,WIPRO,446.5,450.0,425.65,430.35,4624296,468.3703
2699,26-10-2010,WIPRO,426.05,438.75,425.7,430.4,4866010,452.051
2700,27-10-2010,WIPRO,433.0,437.45,426.4,430.75,1227270,446.27286
2701,28-10-2010,WIPRO,435.0,436.0,421.5,427.05,3366488,446.46982
2702,29-10-2010,WIPRO,429.5,430.0,415.0,419.75,970170,444.66266
2703,01-11-2010,WIPRO,428.0,428.0,422.05,423.7,984965,439.7297
2704,02-11-2010,WIPRO,425.05,436.6,422.5,433.85,1442069,439.4935
2705,03-11-2010,WIPRO,436.15,438.45,431.5,434.7,1031618,445.9809
2706,04-11-2010,WIPRO,439.0,440.0,435.0,436.75,693243,449.59683
2707,05-11-2010,WIPRO,439.0,441.9,437.1,438.05,137610,450.92642
2708,08-11-2010,WIPRO,441.5,441.5,430.0,431.2,684838,452.243
2709,09-11-2010,WIPRO,432.7,436.7,426.25,431.65,919005,449.09598
2710,10-11-2010,WIPRO,435.0,439.0,432.0,436.55,982088,447.18643
2711,11-11-2010,WIPRO,436.0,438.9,427.6,428.65,336637,449.86786
2712,12-11-2010,WIPRO,432.0,432.0,422.1,425.2,604855,447.3048
2713,15-11-2010,WIPRO,422.55,437.2,419.05,433.2,1017134,443.04868
2714,16-11-2010,WIPRO,435.8,435.8,417.1,421.75,1048384,446.11316
2715,18-11-2010,WIPRO,427.9,427.9,415.25,418.4,1142118,442.6844
2716,19-11-2010,WIPRO,421.0,421.0,397.5,400.85,1114491,437.37827
2717,22-11-2010,WIPRO,405.0,420.0,400.85,418.3,2119945,427.28238
2718,23-11-2010,WIPRO,417.0,422.0,407.5,417.05,1637555,430.81226
2719,24-11-2010,WIPRO,418.0,418.0,406.1,409.7,655424,435.6051
2720,25-11-2010,WIPRO,410.5,421.0,399.1,406.25,1968824,431.42282
2721,26-11-2010,WIPRO,407.0,412.0,398.5,407.5,1161380,427.3572
2722,29-11-2010,WIPRO,410.8,421.0,408.0,417.75,1128688,426.92773
2723,30-11-2010,WIPRO,417.0,424.7,412.25,419.6,2061588,432.60022
2724,01-12-2010,WIPRO,421.0,421.75,412.15,414.7,1756960,436.7506
2725,02-12-2010,WIPRO,421.0,431.4,417.75,426.05,3016637,434.79703
2726,03-12-2010,WIPRO,425.0,433.7,424.0,427.6,1631236,439.1322
2727,06-12-2010,WIPRO,430.0,436.6,428.9,430.65,1362630,443.47867
2728,07-12-2010,WIPRO,432.0,437.0,431.95,434.95,851123,445.54254
2729,08-12-2010,WIPRO,436.7,439.95,432.0,435.3,1450105,448.72507
2730,09-12-2010,WIPRO,435.0,441.85,431.0,437.1,1532958,450.25238
2731,10-12-2010,WIPRO,437.0,453.9,433.05,450.95,2211164,451.29593
2732,13-12-2010,WIPRO,453.0,453.0,438.1,448.15,1696062,459.0565
2733,14-12-2010,WIPRO,449.9,456.65,444.9,454.4,1703288,461.9467
2734,15-12-2010,WIPRO,452.1,459.5,451.0,458.4,1498877,464.3226
2735,16-12-2010,WIPRO,458.7,475.5,457.15,470.05,3230286,468.37308
2736,20-12-2010,WIPRO,465.1,480.0,462.75,477.6,2373177,475.71765
2737,21-12-2010,WIPRO,480.0,494.8,479.25,485.5,3991741,483.34573
2738,22-12-2010,WIPRO,482.0,484.85,473.85,477.3,1086154,489.87683
2739,23-12-2010,WIPRO,482.0,486.7,476.75,479.5,1310608,488.0698
2740,24-12-2010,WIPRO,470.0,486.45,470.0,483.45,1229117,486.63242
2741,27-12-2010,WIPRO,480.1,486.7,480.1,485.1,932068,489.4012
2742,28-12-2010,WIPRO,485.0,496.25,485.0,491.35,1598981,491.51743
2743,29-12-2010,WIPRO,491.0,492.1,486.05,488.5,647487,495.3258
2744,30-12-2010,WIPRO,490.0,495.0,485.45,489.95,2742160,495.80624
2745,31-12-2010,WIPRO,488.05,493.65,486.0,491.25,791645,495.6663
2746,03-01-2011,WIPRO,496.8,496.8,482.3,483.05,978985,496.8097
2747,04-01-2011,WIPRO,484.1,489.9,483.1,484.65,1454621,492.90863
2748,05-01-2011,WIPRO,482.55,490.8,481.0,485.65,1394192,491.15448
2749,06-01-2011,WIPRO,484.35,489.95,477.2,486.35,1179681,492.1863
2750,07-01-2011,WIPRO,486.1,492.15,473.25,476.95,1328575,492.8707
2751,10-01-2011,WIPRO,474.8,475.9,460.7,464.6,1649284,488.1548
2752,11-01-2011,WIPRO,461.2,475.0,455.25,467.45,1651901,478.71448
2753,12-01-2011,WIPRO,472.65,472.65,457.0,467.7,1222762,476.31204
2754,13-01-2011,WIPRO,461.5,474.2,447.3,453.55,2290068,477.34128
2755,14-01-2011,WIPRO,451.25,468.0,451.25,463.1,1978448,470.02603
2756,17-01-2011,WIPRO,460.1,473.0,456.55,466.75,1174264,470.5586
2757,18-01-2011,WIPRO,471.2,484.0,471.2,478.55,1519718,475.4733
2758,19-01-2011,WIPRO,477.0,481.95,472.1,476.1,1452931,482.8016
2759,20-01-2011,WIPRO,474.85,482.15,465.5,477.5,1747370,485.244
2760,21-01-2011,WIPRO,466.0,466.0,454.5,455.95,3910042,485.20422
2761,24-01-2011,WIPRO,453.2,454.0,435.5,443.9,2389317,474.3641
2762,25-01-2011,WIPRO,448.0,451.75,433.25,446.9,2185153,461.30383
2763,27-01-2011,WIPRO,450.0,450.0,434.05,438.65,2961526,459.08334
2764,28-01-2011,WIPRO,443.9,444.9,435.6,437.6,1622191,455.73477
2765,31-01-2011,WIPRO,425.0,446.9,424.6,438.1,1694934,452.6045
2766,01-02-2011,WIPRO,438.6,444.0,423.0,429.35,1531420,452.53522
2767,02-02-2011,WIPRO,431.7,442.3,430.0,437.85,1278427,448.1525
2768,03-02-2011,WIPRO,437.2,444.9,431.55,442.0,1700271,449.82227
2769,04-02-2011,WIPRO,441.5,444.05,430.0,436.7,1688294,454.6389
2770,07-02-2011,WIPRO,435.75,440.95,425.0,426.9,1409226,453.18652
2771,08-02-2011,WIPRO,428.0,431.35,421.0,425.75,1423375,446.44485
2772,09-02-2011,WIPRO,425.25,431.0,418.05,424.1,1269726,442.78665
2773,10-02-2011,WIPRO,424.0,425.1,415.05,417.95,1163105,441.5737
2774,11-02-2011,WIPRO,414.05,423.5,407.5,420.25,1690910,437.87885
2775,14-02-2011,WIPRO,421.5,427.8,416.1,424.4,1431185,437.14877
2776,15-02-2011,WIPRO,425.0,427.4,417.0,425.45,1085948,440.01157
2777,16-02-2011,WIPRO,421.55,439.8,421.0,437.15,1527422,441.8505
2778,17-02-2011,WIPRO,439.95,439.95,428.6,432.05,1135111,448.23868
2779,18-02-2011,WIPRO,432.9,441.7,430.0,432.7,1005527,449.25516
2780,21-02-2011,WIPRO,433.15,453.7,433.15,451.05,1846690,447.99652
2781,22-02-2011,WIPRO,450.0,460.0,435.2,444.8,1761810,457.72794
2782,23-02-2011,WIPRO,445.3,445.9,433.4,436.8,1109643,460.23438
2783,24-02-2011,WIPRO,431.0,440.8,422.1,427.15,2243205,454.11563
2784,25-02-2011,WIPRO,432.75,435.7,423.1,433.05,1604694,446.60568
2785,28-02-2011,WIPRO,434.0,450.8,432.65,438.2,1818157,446.64526
2786,01-03-2011,WIPRO,440.0,445.0,433.0,443.45,1292806,451.1622
2787,03-03-2011,WIPRO,435.0,445.9,435.0,444.3,1622884,455.50192
2788,04-03-2011,WIPRO,448.0,452.4,440.0,441.4,737330,457.58997
2789,07-03-2011,WIPRO,437.55,449.5,436.15,447.25,856221,456.34894
2790,08-03-2011,WIPRO,449.5,452.0,445.15,449.0,1054306,458.48105
2791,09-03-2011,WIPRO,448.0,453.15,443.55,450.95,711523,461.22757
2792,10-03-2011,WIPRO,449.0,456.0,445.5,454.8,1137431,462.79242
2793,11-03-2011,WIPRO,450.55,456.7,446.3,449.3,1456256,465.41104
2794,14-03-2011,WIPRO,445.0,457.8,445.0,456.25,1303060,463.7547
2795,15-03-2011,WIPRO,445.0,457.0,440.2,442.4,1053767,465.6483
2796,16-03-2011,WIPRO,445.0,449.0,441.3,445.4,1026428,460.6173
2797,17-03-2011,WIPRO,439.1,446.5,439.1,443.45,586012,457.83258
2798,18-03-2011,WIPRO,444.0,446.3,434.45,439.9,910247,457.75955
2799,21-03-2011,WIPRO,441.0,445.0,431.4,433.9,1075515,455.30295
2800,22-03-2011,WIPRO,436.6,439.0,433.0,434.4,262430,451.0756
2801,23-03-2011,WIPRO,434.4,439.9,432.0,436.6,475242,449.4569
2802,24-03-2011,WIPRO,437.6,445.65,437.6,439.65,926915,450.75464
2803,25-03-2011,WIPRO,447.45,458.65,443.85,455.9,2296793,453.02673
2804,28-03-2011,WIPRO,453.55,464.15,453.55,461.9,1764812,462.43365
2805,29-03-2011,WIPRO,461.5,467.4,461.0,463.5,1445036,470.67172
2806,30-03-2011,WIPRO,462.55,475.0,462.55,472.85,935927,473.3965
2807,31-03-2011,WIPRO,471.15,484.7,467.0,480.2,3176324,478.79056
2808,01-04-2011,WIPRO,477.0,479.6,470.0,476.05,703638,485.5934
2809,04-04-2011,WIPRO,480.0,490.0,479.25,481.0,2183439,485.73904
2810,05-04-2011,WIPRO,482.3,485.0,472.05,481.0,1454812,487.02444
2811,06-04-2011,WIPRO,479.6,483.35,461.5,465.95,1692622,488.58923
2812,07-04-2011,WIPRO,464.95,473.75,458.65,472.45,1101813,480.69852
2813,08-04-2011,WIPRO,470.85,472.0,460.1,465.55,938885,479.354
2814,11-04-2011,WIPRO,465.0,465.0,456.55,460.0,988211,477.79276
2815,13-04-2011,WIPRO,455.0,474.5,455.0,472.4,1812317,472.71732
2816,15-04-2011,WIPRO,468.0,472.0,448.0,449.8,2063220,477.45126
2817,18-04-2011,WIPRO,450.1,455.0,444.0,445.4,1231504,469.54742
2818,19-04-2011,WIPRO,444.0,451.8,439.5,449.55,639452,460.15436
2819,20-04-2011,WIPRO,452.0,465.8,452.0,463.65,1438610,460.93307
2820,21-04-2011,WIPRO,462.55,471.7,460.1,463.15,1788384,469.58685
2821,25-04-2011,WIPRO,464.0,468.4,460.65,466.2,450333,473.76474
2822,26-04-2011,WIPRO,465.0,467.8,454.05,464.7,724505,475.20145
2823,27-04-2011,WIPRO,448.8,454.7,444.4,451.1,4569198,475.3783
2824,28-04-2011,WIPRO,454.0,454.8,445.0,446.6,1558580,467.80423
2825,29-04-2011,WIPRO,446.0,451.65,444.15,450.3,863520,461.18686
2826,02-05-2011,WIPRO,450.0,453.9,443.0,447.6,539401,461.70035
2827,03-05-2011,WIPRO,445.0,449.9,433.0,436.65,817493,461.45633
2828,04-05-2011,WIPRO,438.35,440.8,428.0,437.0,939570,454.91504
2829,05-05-2011,WIPRO,436.0,438.7,428.0,432.5,1340012,451.66672
2830,06-05-2011,WIPRO,437.0,452.9,435.2,442.45,1228754,449.4416
2831,09-05-2011,WIPRO,440.55,442.5,435.2,436.15,287835,453.19614
2832,10-05-2011,WIPRO,435.1,442.45,432.2,436.3,361611,453.04193
2833,11-05-2011,WIPRO,439.9,442.9,435.25,439.15,702219,451.1469
2834,12-05-2011,WIPRO,434.15,439.8,431.6,433.3,524830,452.67316
2835,13-05-2011,WIPRO,433.0,445.2,432.5,442.55,1182663,450.52945
2836,16-05-2011,WIPRO,444.7,444.7,435.15,439.95,748683,453.49875
2837,17-05-2011,WIPRO,437.2,443.7,434.3,437.5,786055,455.04688
2838,18-05-2011,WIPRO,438.0,450.0,438.0,446.15,873244,452.95978
2839,19-05-2011,WIPRO,448.6,448.6,440.2,442.8,284897,456.6858
2840,20-05-2011,WIPRO,446.8,448.85,440.5,447.35,372881,457.6568
2841,23-05-2011,WIPRO,440.0,442.0,435.0,440.05,336306,458.9723
2842,24-05-2011,WIPRO,438.55,444.95,438.55,439.9,706846,456.60345
2843,25-05-2011,WIPRO,442.0,442.0,430.55,435.6,950874,454.23743
2844,26-05-2011,WIPRO,437.1,439.85,432.75,434.9,1706769,451.9578
2845,27-05-2011,WIPRO,433.1,444.7,433.1,442.05,597057,450.24835
2846,30-05-2011,WIPRO,441.55,446.65,439.65,441.8,616964,453.74036
2847,31-05-2011,WIPRO,440.4,450.5,440.4,446.4,1909425,455.8514
2848,01-06-2011,WIPRO,445.1,450.9,445.1,448.3,446583,458.16443
2849,02-06-2011,WIPRO,445.0,447.45,441.3,442.95,619349,460.59637
2850,03-06-2011,WIPRO,439.0,449.9,439.0,443.1,545229,458.40915
2851,06-06-2011,WIPRO,442.0,446.95,438.0,445.05,390150,456.80933
2852,07-06-2011,WIPRO,442.5,444.5,439.55,440.6,941417,457.87018
2853,08-06-2011,WIPRO,441.8,443.3,437.6,441.2,440868,456.16827
2854,09-06-2011,WIPRO,440.5,442.55,435.5,438.8,922040,455.08508
2855,10-06-2011,WIPRO,437.8,442.0,434.1,437.45,718479,454.02646
2856,13-06-2011,WIPRO,434.45,438.5,432.6,435.45,689026,452.5736
2857,14-06-2011,WIPRO,435.5,440.0,435.5,436.85,456835,451.11282
2858,15-06-2011,WIPRO,437.0,438.45,422.15,424.4,2074171,451.21307
2859,16-06-2011,WIPRO,422.65,423.0,414.75,416.05,1129049,445.19678
2860,17-06-2011,WIPRO,413.6,418.9,408.0,408.85,747507,436.99075
2861,20-06-2011,WIPRO,410.0,412.45,381.45,402.3,1829456,430.6732
2862,21-06-2011,WIPRO,402.6,405.5,395.5,402.4,1005952,425.0593
2863,22-06-2011,WIPRO,402.6,408.95,401.5,403.8,836570,423.07498
2864,23-06-2011,WIPRO,402.25,412.0,402.25,409.9,808957,423.8262
2865,24-06-2011,WIPRO,409.6,425.8,408.1,424.2,1119691,427.4016
2866,27-06-2011,WIPRO,422.45,428.3,418.3,422.65,892746,436.6783
2867,28-06-2011,WIPRO,421.1,424.0,413.0,419.1,1311855,440.33966
2868,29-06-2011,WIPRO,418.7,422.7,417.75,420.55,785460,438.02075
2869,30-06-2011,WIPRO,422.45,424.05,411.6,417.6,1555322,437.6625
2870,01-07-2011,WIPRO,423.8,424.95,418.0,423.15,1060783,436.59076
2871,04-07-2011,WIPRO,427.7,427.7,422.3,424.4,1630436,438.53818
2872,05-07-2011,WIPRO,422.65,430.5,422.5,428.0,1017951,440.91696
2873,06-07-2011,WIPRO,427.8,429.8,422.6,424.85,2508127,443.1702
2874,07-07-2011,WIPRO,424.0,432.4,420.05,431.05,893788,442.6645
2875,08-07-2011,WIPRO,431.0,435.0,350.0,431.5,1154821,444.89005
2876,11-07-2011,WIPRO,427.3,429.0,417.35,420.9,464736,447.06177
2877,12-07-2011,WIPRO,412.5,417.65,407.6,414.6,1696181,441.7137
2878,13-07-2011,WIPRO,410.5,415.4,410.5,413.5,667209,435.15067
2879,14-07-2011,WIPRO,411.15,414.9,410.05,411.5,563300,432.61966
2880,15-07-2011,WIPRO,414.2,417.0,410.4,414.8,570160,431.2455
2881,18-07-2011,WIPRO,412.15,416.3,410.3,413.65,518426,432.32455
2882,19-07-2011,WIPRO,414.85,417.0,410.65,415.2,912642,432.75934
2883,20-07-2011,WIPRO,417.0,417.0,395.05,398.95,4690625,433.2008
2884,21-07-2011,WIPRO,398.0,402.8,392.95,401.1,829248,425.30927
2885,22-07-2011,WIPRO,404.95,407.0,402.05,405.85,1263304,421.3658
2886,25-07-2011,WIPRO,406.0,411.6,401.8,410.15,682805,424.4769
2887,26-07-2011,WIPRO,409.9,412.3,405.15,410.45,1148100,428.1682
2888,27-07-2011,WIPRO,408.05,409.9,401.45,402.55,1148344,429.66113
2889,28-07-2011,WIPRO,395.9,399.9,391.3,395.0,1206791,425.68542
2890,29-07-2011,WIPRO,391.55,400.0,388.0,389.3,1097964,419.34897
2891,01-08-2011,WIPRO,391.5,397.2,387.0,391.9,498158,414.08163
2892,02-08-2011,WIPRO,391.05,391.9,382.1,383.45,862653,413.6482
2893,03-08-2011,WIPRO,379.0,385.0,376.0,381.2,1265118,410.12323
2894,04-08-2011,WIPRO,379.65,383.65,375.0,375.7,1077137,406.35666
2895,05-08-2011,WIPRO,362.05,370.7,359.05,367.3,1343064,402.8491
2896,08-08-2011,WIPRO,355.0,360.4,337.0,357.85,2845336,396.86316
2897,09-08-2011,WIPRO,340.1,352.1,338.3,346.75,3496937,389.46136
2898,10-08-2011,WIPRO,353.0,358.3,349.15,354.9,2147642,380.9169
2899,11-08-2011,WIPRO,349.0,356.7,347.55,352.9,1240189,381.6429
2900,12-08-2011,WIPRO,356.0,357.7,337.0,342.95,1871808,383.13187
2901,16-08-2011,WIPRO,345.0,348.85,336.7,340.4,957227,377.47092
2902,17-08-2011,WIPRO,338.0,352.25,338.0,344.3,1644316,373.1289
2903,18-08-2011,WIPRO,345.0,345.5,323.95,328.15,2396107,374.3213
2904,19-08-2011,WIPRO,320.0,327.95,310.5,320.35,1561982,367.34955
2905,22-08-2011,WIPRO,317.6,337.45,315.1,332.35,1044871,358.48215
2906,23-08-2011,WIPRO,335.0,338.0,320.7,332.95,1128510,362.14728
2907,24-08-2011,WIPRO,333.0,335.0,326.2,329.85,1277305,366.11823
2908,25-08-2011,WIPRO,331.8,332.9,325.25,328.2,1861202,364.73697
2909,26-08-2011,WIPRO,326.6,330.75,316.4,319.75,1005526,362.95715
2910,29-08-2011,WIPRO,323.15,335.75,323.15,328.9,1250607,358.19528
2911,30-08-2011,WIPRO,334.4,338.4,325.6,335.25,1382316,360.22495
2912,02-09-2011,WIPRO,345.1,352.95,328.6,334.35,1530898,366.2243
2913,05-09-2011,WIPRO,330.0,333.3,320.0,321.75,2732319,367.71234
2914,06-09-2011,WIPRO,320.0,330.0,312.3,323.05,2041335,361.0799
2915,07-09-2011,WIPRO,326.6,330.95,326.1,329.55,1529887,357.88882
2916,08-09-2011,WIPRO,330.05,344.0,330.05,338.15,2213315,361.5604
2917,09-09-2011,WIPRO,338.25,342.0,332.3,338.35,1805002,367.88776
2918,12-09-2011,WIPRO,329.0,332.3,323.0,325.2,1758591,370.62155
2919,13-09-2011,WIPRO,327.8,333.6,323.35,329.1,1112311,364.04138
2920,14-09-2011,WIPRO,330.1,346.4,326.35,342.4,2230979,361.99033
2921,15-09-2011,WIPRO,346.1,350.0,339.0,348.2,1859718,369.89783
2922,16-09-2011,WIPRO,349.2,354.35,337.75,338.75,1500083,376.90988
2923,19-09-2011,WIPRO,339.0,344.8,337.0,341.0,958745,373.90277
2924,20-09-2011,WIPRO,341.95,355.0,340.2,350.95,2080017,372.1456
2925,21-09-2011,WIPRO,351.9,359.95,351.1,356.65,1708409,377.87396
2926,22-09-2011,WIPRO,350.75,352.7,337.15,340.35,1568181,383.822
2927,23-09-2011,WIPRO,338.0,348.9,334.3,339.5,1964088,377.30386
2928,26-09-2011,WIPRO,340.35,346.5,337.2,340.05,1651135,371.87695
2929,27-09-2011,WIPRO,343.3,353.8,343.0,348.2,1847884,371.89478
2930,28-09-2011,WIPRO,351.4,358.4,345.15,347.55,1853049,376.18893
2931,29-09-2011,WIPRO,346.0,350.0,342.25,347.6,1298387,378.36017
2932,30-09-2011,WIPRO,348.5,352.8,335.1,340.8,1208078,378.186
2933,03-10-2011,WIPRO,335.0,336.75,323.6,330.2,1277993,374.7566
2934,04-10-2011,WIPRO,326.55,338.0,325.35,333.55,1205540,367.3142
2935,05-10-2011,WIPRO,336.05,341.85,326.0,327.95,1345851,365.7636
2936,07-10-2011,WIPRO,338.0,345.0,330.0,333.8,1872134,363.96176
2937,10-10-2011,WIPRO,335.05,350.0,334.3,348.9,763084,365.20175
2938,11-10-2011,WIPRO,352.3,353.95,338.65,341.7,1068111,374.62668
2939,12-10-2011,WIPRO,347.05,358.7,347.05,350.55,2497908,375.61087
2940,13-10-2011,WIPRO,353.0,355.0,348.5,349.5,971907,377.886
2941,14-10-2011,WIPRO,346.7,364.95,346.7,363.3,1659394,380.0703
2942,17-10-2011,WIPRO,364.05,366.4,354.75,356.8,1010473,386.75494
2943,18-10-2011,WIPRO,348.65,351.7,342.7,346.05,540511,387.69632
2944,19-10-2011,WIPRO,346.8,358.9,346.8,357.6,945720,380.23944
2945,20-10-2011,WIPRO,352.25,355.9,347.0,354.55,486759,382.79828
2946,21-10-2011,WIPRO,356.4,358.0,350.25,354.05,615202,384.7997
2947,24-10-2011,WIPRO,357.05,365.0,355.7,358.1,652144,383.60822
2948,25-10-2011,WIPRO,360.55,381.95,354.2,372.15,2636230,385.51172
2949,26-10-2011,WIPRO,370.1,374.5,367.15,368.7,147473,393.90796
2950,28-10-2011,WIPRO,376.55,390.0,365.65,374.05,1698761,396.48206
2951,31-10-2011,WIPRO,375.0,385.0,363.4,366.6,3505449,398.1465
2952,01-11-2011,WIPRO,367.75,374.9,364.95,372.05,1989482,395.9973
2953,02-11-2011,WIPRO,369.95,377.0,364.55,374.15,1444224,396.47833
2954,03-11-2011,WIPRO,373.85,373.85,366.75,370.8,1029949,399.23157
2955,04-11-2011,WIPRO,373.2,377.0,368.5,371.85,982400,398.17023
2956,08-11-2011,WIPRO,368.35,373.5,367.2,369.3,374870,397.67215
2957,09-11-2011,WIPRO,369.3,380.5,369.3,376.5,1169188,396.6955
2958,11-11-2011,WIPRO,374.0,387.3,370.45,382.1,3745920,399.58206
2959,14-11-2011,WIPRO,382.35,389.45,382.35,387.4,1643586,404.6677
2960,15-11-2011,WIPRO,384.95,386.9,382.2,383.75,884981,409.11212
2961,16-11-2011,WIPRO,382.0,384.1,368.25,374.15,1405230,408.88382
2962,17-11-2011,WIPRO,371.55,378.1,363.1,367.65,1477885,402.84503
2963,18-11-2011,WIPRO,365.1,377.0,360.05,374.0,2043004,396.5635
2964,21-11-2011,WIPRO,370.0,374.5,365.65,370.1,1279060,397.79694
2965,22-11-2011,WIPRO,370.1,380.0,368.25,377.8,1407865,397.7668
2966,23-11-2011,WIPRO,373.95,374.8,361.25,365.9,1184940,400.49283
2967,24-11-2011,WIPRO,363.3,374.4,361.9,370.65,1574804,396.79697
2968,25-11-2011,WIPRO,367.0,373.0,365.0,369.95,3449706,395.54865
2969,28-11-2011,WIPRO,374.8,376.8,369.2,372.05,2122668,396.6568
2970,29-11-2011,WIPRO,373.9,376.0,370.55,373.7,2556117,397.5119
2971,30-11-2011,WIPRO,373.9,382.0,371.8,377.2,3102265,399.0019
2972,01-12-2011,WIPRO,384.0,394.0,381.65,386.45,1416126,401.29834
2973,02-12-2011,WIPRO,384.85,400.0,379.05,391.8,4940550,407.10934
2974,05-12-2011,WIPRO,390.1,397.0,386.55,390.15,1573780,412.7137
2975,07-12-2011,WIPRO,390.0,405.6,388.0,404.1,3246148,413.52573
2976,08-12-2011,WIPRO,400.1,415.25,398.55,412.75,3200969,420.1747
2977,09-12-2011,WIPRO,408.5,412.9,401.55,404.95,1472016,428.96326
2978,12-12-2011,WIPRO,405.2,419.8,402.7,414.75,2039648,427.63644
2979,13-12-2011,WIPRO,413.7,420.9,405.25,412.6,1900127,430.2587
2980,14-12-2011,WIPRO,410.05,417.85,409.4,415.55,1702628,432.2021
2981,15-12-2011,WIPRO,415.0,418.0,402.5,406.6,4353438,433.05423
2982,16-12-2011,WIPRO,402.35,409.4,396.35,403.65,1762681,429.3578
2983,19-12-2011,WIPRO,399.05,405.15,392.3,404.0,1051036,425.05457
2984,20-12-2011,WIPRO,402.2,407.0,392.0,396.15,1383197,424.31766
2985,21-12-2011,WIPRO,402.9,411.9,393.4,407.15,2223890,420.38995
2986,22-12-2011,WIPRO,396.05,403.1,393.5,397.55,1846641,423.60706
2987,23-12-2011,WIPRO,401.0,409.0,395.75,406.0,1150850,422.08774
2988,26-12-2011,WIPRO,403.15,411.8,403.15,406.3,915317,423.4506
2989,27-12-2011,WIPRO,408.0,411.7,404.0,406.85,607814,426.23212
2990,28-12-2011,WIPRO,405.35,410.75,394.25,397.05,1657719,426.60858
2991,29-12-2011,WIPRO,396.0,400.4,394.5,398.35,1485184,421.7375
2992,30-12-2011,WIPRO,395.2,402.5,395.2,398.7,1200331,419.36264
2993,02-01-2012,WIPRO,399.0,401.9,395.4,399.0,640672,419.94604
2994,03-01-2012,WIPRO,402.35,417.9,401.35,416.5,2161837,420.20886
2995,04-01-2012,WIPRO,418.7,425.0,415.35,418.25,1903417,429.30823
2996,05-01-2012,WIPRO,415.7,422.9,411.2,414.95,1136797,435.66354
2997,06-01-2012,WIPRO,412.95,412.95,403.1,405.75,1247864,434.50528
2998,07-01-2012,WIPRO,405.85,408.65,405.85,406.85,49754,428.73306
2999,09-01-2012,WIPRO,407.0,408.5,400.05,401.15,847024,426.43753
3000,10-01-2012,WIPRO,404.05,407.6,401.9,403.55,1190427,423.84595
3001,11-01-2012,WIPRO,403.75,406.95,399.4,401.3,1014722,423.3091
3002,12-01-2012,WIPRO,390.0,397.45,382.5,391.45,2920897,422.89764
3003,13-01-2012,WIPRO,394.4,404.85,390.7,401.0,1094437,417.13815
3004,16-01-2012,WIPRO,398.5,408.8,397.55,407.45,768097,418.9856
3005,17-01-2012,WIPRO,406.0,419.0,405.9,415.15,1764213,425.2692
3006,18-01-2012,WIPRO,410.1,413.9,402.55,404.1,831339,431.24356
3007,19-01-2012,WIPRO,406.0,409.4,399.25,404.15,1336692,427.94528
